year,mm-dd,location,parameter,unit,datatype,value
1984,21-Sep,BON,Stlhd,fish/day,Adult Passage,1985
1984,22-Sep,BON,Stlhd,fish/day,Adult Passage,1104
1984,23-Sep,BON,Stlhd,fish/day,Adult Passage,745
1984,24-Sep,BON,Stlhd,fish/day,Adult Passage,587
1984,25-Sep,BON,Stlhd,fish/day,Adult Passage,997
1984,26-Sep,BON,Stlhd,fish/day,Adult Passage,955
1984,27-Sep,BON,Stlhd,fish/day,Adult Passage,677
1984,28-Sep,BON,Stlhd,fish/day,Adult Passage,788
1984,29-Sep,BON,Stlhd,fish/day,Adult Passage,627
1984,30-Sep,BON,Stlhd,fish/day,Adult Passage,510
1984,1-Oct,BON,Stlhd,fish/day,Adult Passage,517
1984,2-Oct,BON,Stlhd,fish/day,Adult Passage,395
1984,3-Oct,BON,Stlhd,fish/day,Adult Passage,473
1984,4-Oct,BON,Stlhd,fish/day,Adult Passage,263
1984,5-Oct,BON,Stlhd,fish/day,Adult Passage,308
1984,6-Oct,BON,Stlhd,fish/day,Adult Passage,266
1984,7-Oct,BON,Stlhd,fish/day,Adult Passage,251
1984,8-Oct,BON,Stlhd,fish/day,Adult Passage,184
1984,9-Oct,BON,Stlhd,fish/day,Adult Passage,173
1984,10-Oct,BON,Stlhd,fish/day,Adult Passage,156
1984,11-Oct,BON,Stlhd,fish/day,Adult Passage,110
1984,12-Oct,BON,Stlhd,fish/day,Adult Passage,63
1984,13-Oct,BON,Stlhd,fish/day,Adult Passage,70
1984,14-Oct,BON,Stlhd,fish/day,Adult Passage,102
1984,15-Oct,BON,Stlhd,fish/day,Adult Passage,132
1984,16-Oct,BON,Stlhd,fish/day,Adult Passage,78
1984,17-Oct,BON,Stlhd,fish/day,Adult Passage,129
1984,18-Oct,BON,Stlhd,fish/day,Adult Passage,74
1984,19-Oct,BON,Stlhd,fish/day,Adult Passage,78
1984,20-Oct,BON,Stlhd,fish/day,Adult Passage,82
1984,21-Oct,BON,Stlhd,fish/day,Adult Passage,66
1984,22-Oct,BON,Stlhd,fish/day,Adult Passage,32
1984,23-Oct,BON,Stlhd,fish/day,Adult Passage,56
1984,24-Oct,BON,Stlhd,fish/day,Adult Passage,61
1984,25-Oct,BON,Stlhd,fish/day,Adult Passage,46
1984,26-Oct,BON,Stlhd,fish/day,Adult Passage,56
1984,27-Oct,BON,Stlhd,fish/day,Adult Passage,72
1984,28-Oct,BON,Stlhd,fish/day,Adult Passage,58
1984,29-Oct,BON,Stlhd,fish/day,Adult Passage,50
1984,30-Oct,BON,Stlhd,fish/day,Adult Passage,30
1984,31-Oct,BON,Stlhd,fish/day,Adult Passage,36
1984,1-Nov,BON,Stlhd,fish/day,Adult Passage,31
1984,2-Nov,BON,Stlhd,fish/day,Adult Passage,34
1984,3-Nov,BON,Stlhd,fish/day,Adult Passage,31
1984,4-Nov,BON,Stlhd,fish/day,Adult Passage,35
1984,5-Nov,BON,Stlhd,fish/day,Adult Passage,51
1984,6-Nov,BON,Stlhd,fish/day,Adult Passage,27
1984,7-Nov,BON,Stlhd,fish/day,Adult Passage,66
1984,8-Nov,BON,Stlhd,fish/day,Adult Passage,28
1984,9-Nov,BON,Stlhd,fish/day,Adult Passage,39
1984,10-Nov,BON,Stlhd,fish/day,Adult Passage,25
1984,11-Nov,BON,Stlhd,fish/day,Adult Passage,24
1984,12-Nov,BON,Stlhd,fish/day,Adult Passage,23
1984,13-Nov,BON,Stlhd,fish/day,Adult Passage,18
1984,14-Nov,BON,Stlhd,fish/day,Adult Passage,21
1984,15-Nov,BON,Stlhd,fish/day,Adult Passage,15
1984,16-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1984,17-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1984,18-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1984,19-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1984,20-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1984,21-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1984,22-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1984,23-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1984,24-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1984,25-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1984,26-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1984,27-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1984,28-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1984,29-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1984,30-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1984,1-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,2-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,3-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,4-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,5-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,6-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,7-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,8-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,9-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,10-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,11-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,12-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,13-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,14-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,15-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,16-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,17-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,18-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,19-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,20-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,21-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,22-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,23-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,24-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,25-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,26-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,27-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,28-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,29-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,30-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1984,31-Dec,BON,Stlhd,fish/day,Adult Passage,NA
1983,1-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,2-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,3-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,4-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,5-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,6-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,7-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,8-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,9-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,10-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,11-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,12-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,13-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,14-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,15-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,16-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,17-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,18-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,19-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,20-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,21-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,22-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,23-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,24-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,25-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,26-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,27-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,28-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,29-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,30-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,31-Jan,BON,Stlhd,fish/day,Adult Passage,NA
1983,1-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,2-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,3-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,4-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,5-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,6-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,7-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,8-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,9-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,10-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,11-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,12-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,13-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,14-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,15-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,16-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,17-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,18-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,19-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,20-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,21-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,22-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,23-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,24-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,25-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,26-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,27-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,28-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,29-Feb,BON,Stlhd,fish/day,Adult Passage,NA
1983,1-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1983,2-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1983,3-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1983,4-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1983,5-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1983,6-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1983,7-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1983,8-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1983,9-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1983,10-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1983,11-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1983,12-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1983,13-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1983,14-Mar,BON,Stlhd,fish/day,Adult Passage,NA
1983,15-Mar,BON,Stlhd,fish/day,Adult Passage,13
1983,16-Mar,BON,Stlhd,fish/day,Adult Passage,28
1983,17-Mar,BON,Stlhd,fish/day,Adult Passage,44
1983,18-Mar,BON,Stlhd,fish/day,Adult Passage,42
1983,19-Mar,BON,Stlhd,fish/day,Adult Passage,36
1983,20-Mar,BON,Stlhd,fish/day,Adult Passage,32
1983,21-Mar,BON,Stlhd,fish/day,Adult Passage,32
1983,22-Mar,BON,Stlhd,fish/day,Adult Passage,23
1983,23-Mar,BON,Stlhd,fish/day,Adult Passage,26
1983,24-Mar,BON,Stlhd,fish/day,Adult Passage,21
1983,25-Mar,BON,Stlhd,fish/day,Adult Passage,23
1983,26-Mar,BON,Stlhd,fish/day,Adult Passage,17
1983,27-Mar,BON,Stlhd,fish/day,Adult Passage,31
1983,28-Mar,BON,Stlhd,fish/day,Adult Passage,40
1983,29-Mar,BON,Stlhd,fish/day,Adult Passage,19
1983,30-Mar,BON,Stlhd,fish/day,Adult Passage,20
1983,31-Mar,BON,Stlhd,fish/day,Adult Passage,18
1983,1-Apr,BON,Stlhd,fish/day,Adult Passage,39
1983,2-Apr,BON,Stlhd,fish/day,Adult Passage,35
1983,3-Apr,BON,Stlhd,fish/day,Adult Passage,45
1983,4-Apr,BON,Stlhd,fish/day,Adult Passage,34
1983,5-Apr,BON,Stlhd,fish/day,Adult Passage,26
1983,6-Apr,BON,Stlhd,fish/day,Adult Passage,26
1983,7-Apr,BON,Stlhd,fish/day,Adult Passage,22
1983,8-Apr,BON,Stlhd,fish/day,Adult Passage,35
1983,9-Apr,BON,Stlhd,fish/day,Adult Passage,33
1983,10-Apr,BON,Stlhd,fish/day,Adult Passage,27
1983,11-Apr,BON,Stlhd,fish/day,Adult Passage,42
1983,12-Apr,BON,Stlhd,fish/day,Adult Passage,40
1983,13-Apr,BON,Stlhd,fish/day,Adult Passage,53
1983,14-Apr,BON,Stlhd,fish/day,Adult Passage,55
1983,15-Apr,BON,Stlhd,fish/day,Adult Passage,52
1983,16-Apr,BON,Stlhd,fish/day,Adult Passage,52
1983,17-Apr,BON,Stlhd,fish/day,Adult Passage,50
1983,18-Apr,BON,Stlhd,fish/day,Adult Passage,61
1983,19-Apr,BON,Stlhd,fish/day,Adult Passage,47
1983,20-Apr,BON,Stlhd,fish/day,Adult Passage,43
1983,21-Apr,BON,Stlhd,fish/day,Adult Passage,31
1983,22-Apr,BON,Stlhd,fish/day,Adult Passage,58
1983,23-Apr,BON,Stlhd,fish/day,Adult Passage,61
1983,24-Apr,BON,Stlhd,fish/day,Adult Passage,41
1983,25-Apr,BON,Stlhd,fish/day,Adult Passage,53
1983,26-Apr,BON,Stlhd,fish/day,Adult Passage,38
1983,27-Apr,BON,Stlhd,fish/day,Adult Passage,36
1983,28-Apr,BON,Stlhd,fish/day,Adult Passage,42
1983,29-Apr,BON,Stlhd,fish/day,Adult Passage,45
1983,30-Apr,BON,Stlhd,fish/day,Adult Passage,31
1983,1-May,BON,Stlhd,fish/day,Adult Passage,40
1983,2-May,BON,Stlhd,fish/day,Adult Passage,46
1983,3-May,BON,Stlhd,fish/day,Adult Passage,41
1983,4-May,BON,Stlhd,fish/day,Adult Passage,32
1983,5-May,BON,Stlhd,fish/day,Adult Passage,42
1983,6-May,BON,Stlhd,fish/day,Adult Passage,35
1983,7-May,BON,Stlhd,fish/day,Adult Passage,49
1983,8-May,BON,Stlhd,fish/day,Adult Passage,49
1983,9-May,BON,Stlhd,fish/day,Adult Passage,29
1983,10-May,BON,Stlhd,fish/day,Adult Passage,25
1983,11-May,BON,Stlhd,fish/day,Adult Passage,35
1983,12-May,BON,Stlhd,fish/day,Adult Passage,44
1983,13-May,BON,Stlhd,fish/day,Adult Passage,42
1983,14-May,BON,Stlhd,fish/day,Adult Passage,41
1983,15-May,BON,Stlhd,fish/day,Adult Passage,40
1983,16-May,BON,Stlhd,fish/day,Adult Passage,32
1983,17-May,BON,Stlhd,fish/day,Adult Passage,34
1983,18-May,BON,Stlhd,fish/day,Adult Passage,52
1983,19-May,BON,Stlhd,fish/day,Adult Passage,49
1983,20-May,BON,Stlhd,fish/day,Adult Passage,53
1983,21-May,BON,Stlhd,fish/day,Adult Passage,51
1983,22-May,BON,Stlhd,fish/day,Adult Passage,70
1983,23-May,BON,Stlhd,fish/day,Adult Passage,76
1983,24-May,BON,Stlhd,fish/day,Adult Passage,86
1983,25-May,BON,Stlhd,fish/day,Adult Passage,68
1983,26-May,BON,Stlhd,fish/day,Adult Passage,76
1983,27-May,BON,Stlhd,fish/day,Adult Passage,76
1983,28-May,BON,Stlhd,fish/day,Adult Passage,72
1983,29-May,BON,Stlhd,fish/day,Adult Passage,99
1983,30-May,BON,Stlhd,fish/day,Adult Passage,78
1983,31-May,BON,Stlhd,fish/day,Adult Passage,76
1983,1-Jun,BON,Stlhd,fish/day,Adult Passage,71
1983,2-Jun,BON,Stlhd,fish/day,Adult Passage,107
1983,3-Jun,BON,Stlhd,fish/day,Adult Passage,77
1983,4-Jun,BON,Stlhd,fish/day,Adult Passage,87
1983,5-Jun,BON,Stlhd,fish/day,Adult Passage,76
1983,6-Jun,BON,Stlhd,fish/day,Adult Passage,73
1983,7-Jun,BON,Stlhd,fish/day,Adult Passage,93
1983,8-Jun,BON,Stlhd,fish/day,Adult Passage,100
1983,9-Jun,BON,Stlhd,fish/day,Adult Passage,120
1983,10-Jun,BON,Stlhd,fish/day,Adult Passage,114
1983,11-Jun,BON,Stlhd,fish/day,Adult Passage,144
1983,12-Jun,BON,Stlhd,fish/day,Adult Passage,115
1983,13-Jun,BON,Stlhd,fish/day,Adult Passage,125
1983,14-Jun,BON,Stlhd,fish/day,Adult Passage,145
1983,15-Jun,BON,Stlhd,fish/day,Adult Passage,131
1983,16-Jun,BON,Stlhd,fish/day,Adult Passage,157
1983,17-Jun,BON,Stlhd,fish/day,Adult Passage,131
1983,18-Jun,BON,Stlhd,fish/day,Adult Passage,155
1983,19-Jun,BON,Stlhd,fish/day,Adult Passage,185
1983,20-Jun,BON,Stlhd,fish/day,Adult Passage,197
1983,21-Jun,BON,Stlhd,fish/day,Adult Passage,185
1983,22-Jun,BON,Stlhd,fish/day,Adult Passage,200
1983,23-Jun,BON,Stlhd,fish/day,Adult Passage,248
1983,24-Jun,BON,Stlhd,fish/day,Adult Passage,214
1983,25-Jun,BON,Stlhd,fish/day,Adult Passage,362
1983,26-Jun,BON,Stlhd,fish/day,Adult Passage,285
1983,27-Jun,BON,Stlhd,fish/day,Adult Passage,358
1983,28-Jun,BON,Stlhd,fish/day,Adult Passage,611
1983,29-Jun,BON,Stlhd,fish/day,Adult Passage,536
1983,30-Jun,BON,Stlhd,fish/day,Adult Passage,615
1983,1-Jul,BON,Stlhd,fish/day,Adult Passage,721
1983,2-Jul,BON,Stlhd,fish/day,Adult Passage,603
1983,3-Jul,BON,Stlhd,fish/day,Adult Passage,644
1983,4-Jul,BON,Stlhd,fish/day,Adult Passage,691
1983,5-Jul,BON,Stlhd,fish/day,Adult Passage,757
1983,6-Jul,BON,Stlhd,fish/day,Adult Passage,750
1983,7-Jul,BON,Stlhd,fish/day,Adult Passage,769
1983,8-Jul,BON,Stlhd,fish/day,Adult Passage,988
1983,9-Jul,BON,Stlhd,fish/day,Adult Passage,1140
1983,10-Jul,BON,Stlhd,fish/day,Adult Passage,1462
1983,11-Jul,BON,Stlhd,fish/day,Adult Passage,1273
1983,12-Jul,BON,Stlhd,fish/day,Adult Passage,1340
1983,13-Jul,BON,Stlhd,fish/day,Adult Passage,1411
1983,14-Jul,BON,Stlhd,fish/day,Adult Passage,1574
1983,15-Jul,BON,Stlhd,fish/day,Adult Passage,1539
1983,16-Jul,BON,Stlhd,fish/day,Adult Passage,1369
1983,17-Jul,BON,Stlhd,fish/day,Adult Passage,1641
1983,18-Jul,BON,Stlhd,fish/day,Adult Passage,2603
1983,19-Jul,BON,Stlhd,fish/day,Adult Passage,2311
1983,20-Jul,BON,Stlhd,fish/day,Adult Passage,1919
1983,21-Jul,BON,Stlhd,fish/day,Adult Passage,2452
1983,22-Jul,BON,Stlhd,fish/day,Adult Passage,3470
1983,23-Jul,BON,Stlhd,fish/day,Adult Passage,3957
1983,24-Jul,BON,Stlhd,fish/day,Adult Passage,5304
1983,25-Jul,BON,Stlhd,fish/day,Adult Passage,4200
1983,26-Jul,BON,Stlhd,fish/day,Adult Passage,4740
1983,27-Jul,BON,Stlhd,fish/day,Adult Passage,3614
1983,28-Jul,BON,Stlhd,fish/day,Adult Passage,4065
1983,29-Jul,BON,Stlhd,fish/day,Adult Passage,1948
1983,30-Jul,BON,Stlhd,fish/day,Adult Passage,4059
1983,31-Jul,BON,Stlhd,fish/day,Adult Passage,3830
1983,1-Aug,BON,Stlhd,fish/day,Adult Passage,5184
1983,2-Aug,BON,Stlhd,fish/day,Adult Passage,4750
1983,3-Aug,BON,Stlhd,fish/day,Adult Passage,3606
1983,4-Aug,BON,Stlhd,fish/day,Adult Passage,3976
1983,5-Aug,BON,Stlhd,fish/day,Adult Passage,2652
1983,6-Aug,BON,Stlhd,fish/day,Adult Passage,3031
1983,7-Aug,BON,Stlhd,fish/day,Adult Passage,1822
1983,8-Aug,BON,Stlhd,fish/day,Adult Passage,3010
1983,9-Aug,BON,Stlhd,fish/day,Adult Passage,2606
1983,10-Aug,BON,Stlhd,fish/day,Adult Passage,2612
1983,11-Aug,BON,Stlhd,fish/day,Adult Passage,2527
1983,12-Aug,BON,Stlhd,fish/day,Adult Passage,3089
1983,13-Aug,BON,Stlhd,fish/day,Adult Passage,1865
1983,14-Aug,BON,Stlhd,fish/day,Adult Passage,2586
1983,15-Aug,BON,Stlhd,fish/day,Adult Passage,1970
1983,16-Aug,BON,Stlhd,fish/day,Adult Passage,2922
1983,17-Aug,BON,Stlhd,fish/day,Adult Passage,2170
1983,18-Aug,BON,Stlhd,fish/day,Adult Passage,1957
1983,19-Aug,BON,Stlhd,fish/day,Adult Passage,2231
1983,20-Aug,BON,Stlhd,fish/day,Adult Passage,2913
1983,21-Aug,BON,Stlhd,fish/day,Adult Passage,578
1983,22-Aug,BON,Stlhd,fish/day,Adult Passage,1750
1983,23-Aug,BON,Stlhd,fish/day,Adult Passage,2702
1983,24-Aug,BON,Stlhd,fish/day,Adult Passage,2406
1983,25-Aug,BON,Stlhd,fish/day,Adult Passage,2759
1983,26-Aug,BON,Stlhd,fish/day,Adult Passage,2802
1983,27-Aug,BON,Stlhd,fish/day,Adult Passage,2843
1983,28-Aug,BON,Stlhd,fish/day,Adult Passage,2459
1983,29-Aug,BON,Stlhd,fish/day,Adult Passage,2355
1983,30-Aug,BON,Stlhd,fish/day,Adult Passage,2879
1983,31-Aug,BON,Stlhd,fish/day,Adult Passage,2277
1983,1-Sep,BON,Stlhd,fish/day,Adult Passage,1839
1983,2-Sep,BON,Stlhd,fish/day,Adult Passage,2277
1983,3-Sep,BON,Stlhd,fish/day,Adult Passage,2704
1983,4-Sep,BON,Stlhd,fish/day,Adult Passage,2382
1983,5-Sep,BON,Stlhd,fish/day,Adult Passage,2306
1983,6-Sep,BON,Stlhd,fish/day,Adult Passage,2147
1983,7-Sep,BON,Stlhd,fish/day,Adult Passage,1757
1983,8-Sep,BON,Stlhd,fish/day,Adult Passage,1654
1983,9-Sep,BON,Stlhd,fish/day,Adult Passage,1755
1983,10-Sep,BON,Stlhd,fish/day,Adult Passage,1524
1983,11-Sep,BON,Stlhd,fish/day,Adult Passage,1901
1983,12-Sep,BON,Stlhd,fish/day,Adult Passage,1566
1983,13-Sep,BON,Stlhd,fish/day,Adult Passage,1621
1983,14-Sep,BON,Stlhd,fish/day,Adult Passage,2300
1983,15-Sep,BON,Stlhd,fish/day,Adult Passage,2112
1983,16-Sep,BON,Stlhd,fish/day,Adult Passage,2167
1983,17-Sep,BON,Stlhd,fish/day,Adult Passage,2152
1983,18-Sep,BON,Stlhd,fish/day,Adult Passage,1699
1983,19-Sep,BON,Stlhd,fish/day,Adult Passage,1427
1983,20-Sep,BON,Stlhd,fish/day,Adult Passage,1235
1983,21-Sep,BON,Stlhd,fish/day,Adult Passage,1419
1983,22-Sep,BON,Stlhd,fish/day,Adult Passage,1228
1983,23-Sep,BON,Stlhd,fish/day,Adult Passage,1353
1983,24-Sep,BON,Stlhd,fish/day,Adult Passage,1466
1983,25-Sep,BON,Stlhd,fish/day,Adult Passage,1199
1983,26-Sep,BON,Stlhd,fish/day,Adult Passage,1200
1983,27-Sep,BON,Stlhd,fish/day,Adult Passage,862
1983,28-Sep,BON,Stlhd,fish/day,Adult Passage,550
1983,29-Sep,BON,Stlhd,fish/day,Adult Passage,523
1983,30-Sep,BON,Stlhd,fish/day,Adult Passage,595
1983,1-Oct,BON,Stlhd,fish/day,Adult Passage,538
1983,2-Oct,BON,Stlhd,fish/day,Adult Passage,427
1983,3-Oct,BON,Stlhd,fish/day,Adult Passage,431
1983,4-Oct,BON,Stlhd,fish/day,Adult Passage,346
1983,5-Oct,BON,Stlhd,fish/day,Adult Passage,328
1983,6-Oct,BON,Stlhd,fish/day,Adult Passage,263
1983,7-Oct,BON,Stlhd,fish/day,Adult Passage,204
1983,8-Oct,BON,Stlhd,fish/day,Adult Passage,151
1983,9-Oct,BON,Stlhd,fish/day,Adult Passage,130
1983,10-Oct,BON,Stlhd,fish/day,Adult Passage,125
1983,11-Oct,BON,Stlhd,fish/day,Adult Passage,133
1983,12-Oct,BON,Stlhd,fish/day,Adult Passage,127
1983,13-Oct,BON,Stlhd,fish/day,Adult Passage,119
1983,14-Oct,BON,Stlhd,fish/day,Adult Passage,135
1983,15-Oct,BON,Stlhd,fish/day,Adult Passage,114
1983,16-Oct,BON,Stlhd,fish/day,Adult Passage,94
1983,17-Oct,BON,Stlhd,fish/day,Adult Passage,61
1983,18-Oct,BON,Stlhd,fish/day,Adult Passage,40
1983,19-Oct,BON,Stlhd,fish/day,Adult Passage,87
1983,20-Oct,BON,Stlhd,fish/day,Adult Passage,80
1983,21-Oct,BON,Stlhd,fish/day,Adult Passage,77
1983,22-Oct,BON,Stlhd,fish/day,Adult Passage,84
1983,23-Oct,BON,Stlhd,fish/day,Adult Passage,98
1983,24-Oct,BON,Stlhd,fish/day,Adult Passage,104
1983,25-Oct,BON,Stlhd,fish/day,Adult Passage,84
1983,26-Oct,BON,Stlhd,fish/day,Adult Passage,74
1983,27-Oct,BON,Stlhd,fish/day,Adult Passage,44
1983,28-Oct,BON,Stlhd,fish/day,Adult Passage,29
1983,29-Oct,BON,Stlhd,fish/day,Adult Passage,32
1983,30-Oct,BON,Stlhd,fish/day,Adult Passage,41
1983,31-Oct,BON,Stlhd,fish/day,Adult Passage,36
1983,1-Nov,BON,Stlhd,fish/day,Adult Passage,45
1983,2-Nov,BON,Stlhd,fish/day,Adult Passage,40
1983,3-Nov,BON,Stlhd,fish/day,Adult Passage,40
1983,4-Nov,BON,Stlhd,fish/day,Adult Passage,35
1983,5-Nov,BON,Stlhd,fish/day,Adult Passage,43
1983,6-Nov,BON,Stlhd,fish/day,Adult Passage,30
1983,7-Nov,BON,Stlhd,fish/day,Adult Passage,25
1983,8-Nov,BON,Stlhd,fish/day,Adult Passage,14
1983,9-Nov,BON,Stlhd,fish/day,Adult Passage,18
1983,10-Nov,BON,Stlhd,fish/day,Adult Passage,20
1983,11-Nov,BON,Stlhd,fish/day,Adult Passage,31
1983,12-Nov,BON,Stlhd,fish/day,Adult Passage,16
1983,13-Nov,BON,Stlhd,fish/day,Adult Passage,30
1983,14-Nov,BON,Stlhd,fish/day,Adult Passage,18
1983,15-Nov,BON,Stlhd,fish/day,Adult Passage,12
1983,16-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1983,17-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1983,18-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1983,19-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1983,20-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1983,21-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1983,22-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1983,23-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1983,24-Nov,BON,Stlhd,fish/day,Adult Passage,NA
1983,25-Nov,BON,Stlhd,fish/day,Adult Passage,NA
